Seg,Period,Step,NV,MI,MF,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
17,3,32,6.167531,13.7056265,13.7056265,50,3.40E+38,3.40E+38,0,0,0,0,13.7056265,751.26843
18,3,32,13.349633,12.259793,12.259793,40,3.40E+38,3.40E+38,0,1.4458334,0,0,13.7056265,751.26843
19,3,32,13.476797,11.109794,11.109794,40,3.40E+38,3.40E+38,0,1.1500001,0,0,12.259794,582.23303
20,3,32,11.326215,11.109794,11.109794,37.719166,3.40E+38,3.40E+38,0,0,0,0,11.109794,598.908
21,3,32,13.938275,13.390627,13.390627,40,3.40E+38,3.40E+38,2.2808332,0,0,0,13.390627,565.83594
22,3,32,5.217123,13.390627,13.390627,40,3.40E+38,3.40E+38,0,0,0,0,13.390627,565.83594
23,3,32,13.404573,12.1447935,12.1447935,40,3.40E+38,3.40E+38,0,1.2458335,0,0,13.390627,565.83594
24,3,32,10.094372,12.144794,12.144794,39.041668,3.40E+38,3.40E+38,0,0,0,0,12.144794,583.9005
25,3,32,11.766033,13.1031275,13.1031275,38.64875,3.40E+38,3.40E+38,0.9583333,0,0,0,13.1031275,570.00464
26,3,32,15.045028,14.454377,14.454377,40,3.40E+38,3.40E+38,1.3512499,0,0,0,14.454377,550.41156
27,3,32,62.88591,14.454377,14.454377,40,3.40E+38,3.40E+38,0,0,0,0,14.454377,550.41156
28,3,32,14.728282,11.958544,11.958544,40,3.40E+38,3.40E+38,0,2.4958336,0,0,14.454377,550.41156
29,3,32,13.356291,11.958544,11.958544,47.604168,569.8002,3.40E+38,0,0,0,0,11.958544,586.60114
30,3,32,203.1566,20,163.68848,20,3.40E+38,3.40E+38,2.3958333,2.0833335,0,143.68848,22.083334,629.7916
31,3,32,33.07583,20,20,28.519375,197.27686,3.40E+38,0,0,0,0,20,90
32,3,32,84.701614,20,55.588516,20,3.40E+38,3.40E+38,1.480625,1.9655644,0,35.588516,21.965565,251.49933
33,3,32,4.405424,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,3,33,21.64502,8.333333,8.333333,30,3.40E+38,3.40E+38,0,0,0,0,8.333333,449.1667
1,3,33,8.722711,8.020833,8.020833,30,3.40E+38,3.40E+38,0,0.3125,0,0,8.333333,449.1667
2,3,33,8.537482,6.4541664,6.4541664,30,3.40E+38,3.40E+38,0,1.5666666,0,0,8.020833,453.6979
3,3,33,3.5833197,6.4541664,6.4541664,28.266666,3.40E+38,3.40E+38,0,0,0,0,6.4541664,476.4146
4,3,33,7.4836254,8.1875,8.1875,25.416666,3.40E+38,3.40E+38,1.7333333,0,0,0,8.1875,451.28125
5,3,33,11.468105,12.770834,12.770834,40,3.40E+38,3.40E+38,4.5833335,0,0,0,12.770834,384.82294
6,3,33,1.9710808,12.770834,12.770834,40,3.40E+38,3.40E+38,0,0,0,3.58E-07,12.770834,574.8229
7,3,33,10.85228,11.900001,11.900001,40,3.40E+38,3.40E+38,0,0.87083334,0,0,12.770834,574.8229
8,3,33,3.1681814,11.900001,11.900001,44.80258,3.40E+38,3.40E+38,0,0,0,0,11.900001,587.44995
9,3,33,42.71911,13.462501,13.462501,40,3.40E+38,3.40E+38,2.4416666,0.8791667,0,0,14.341667,729.9159
10,3,33,3.7590103,13.462502,13.462502,41.265526,3.40E+38,3.40E+38,0,0,0,4.77E-07,13.462502,564.7937
11,3,33,19.44801,16.13521,16.13521,40,3.40E+38,3.40E+38,3.3685417,0.6958334,0,0,16.831043,676.61005
12,3,33,4.3481236,16.13521,16.13521,39.82141,3.40E+38,3.40E+38,0,0,0,0,16.13521,526.0394
13,3,33,47.080276,10.140626,10.140626,40,3.40E+38,3.40E+38,3.0762498,9.070834,0,0,19.21146,625.3131
14,3,33,10.535714,10.140626,10.140626,38.088123,3.40E+38,3.40E+38,0,0,0,0,10.140626,612.96094
15,3,33,8.747831,12.052502,12.052502,48.346874,3.40E+38,3.40E+38,1.9118749,0,0,9.54E-07,12.052502,585.2387
16,3,33,16.170856,13.7056265,13.7056265,50,3.40E+38,3.40E+38,1.653125,0,0,0,13.7056265,751.26843
17,3,33,6.167531,13.7056265,13.7056265,50,3.40E+38,3.40E+38,0,0,0,0,13.7056265,751.26843
18,3,33,13.349633,12.259793,12.259793,40,3.40E+38,3.40E+38,0,1.4458334,0,0,13.7056265,751.26843
19,3,33,13.476799,11.109793,11.109793,40,3.40E+38,3.40E+38,0,1.1500001,0,9.54E-07,12.259792,582.233
20,3,33,11.326216,11.109793,11.109793,37.719166,3.40E+38,3.40E+38,0,0,0,0,11.109793,598.90796
21,3,33,13.938276,13.390626,13.390626,40,3.40E+38,3.40E+38,2.2808332,0,0,0,13.390626,565.83594
22,3,33,5.217124,13.390626,13.390626,40,3.40E+38,3.40E+38,0,0,0,0,13.390626,565.83594
23,3,33,13.404574,12.144793,12.144793,40,3.40E+38,3.40E+38,0,1.2458334,0,0,13.390626,565.83594
24,3,33,10.094372,12.144793,12.144793,39.041668,3.40E+38,3.40E+38,0,0,0,0,12.144793,583.9005
25,3,33,11.766033,13.103126,13.103126,38.64875,3.40E+38,3.40E+38,0.9583333,0,0,0,13.103126,570.00464
26,3,33,15.045028,14.454375,14.454375,40,3.40E+38,3.40E+38,1.3512499,0,0,0,14.454375,550.4115
27,3,33,62.88591,14.454375,14.454375,40,3.40E+38,3.40E+38,0,0,0,0,14.454375,550.4115
28,3,33,14.728282,11.958542,11.958542,40,3.40E+38,3.40E+38,0,2.4958334,0,0,14.454375,550.4115
29,3,33,13.356291,11.958542,11.958542,47.604168,577.5291,3.40E+38,0,0,0,0,11.958542,586.6011
30,3,33,195.42764,20,155.95952,20,3.40E+38,3.40E+38,2.3958333,2.0833333,0,135.95952,22.083334,629.7916
31,3,33,33.07583,20,20,28.519375,197.7618,3.40E+38,0,0,0,0,20,90
32,3,33,84.216675,20,55.103577,20,3.40E+38,3.40E+38,1.480625,1.9655644,0,35.103577,21.965565,251.49933
33,3,33,4.405424,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,3,34,21.64502,8.333333,8.333333,30,3.40E+38,3.40E+38,0,0,0,0,8.333333,449.1667
1,3,34,8.722711,8.020833,8.020833,30,3.40E+38,3.40E+38,0,0.3125,0,0,8.333333,449.1667
2,3,34,8.537482,6.4541664,6.4541664,30,3.40E+38,3.40E+38,0,1.5666666,0,0,8.020833,453.6979
3,3,34,3.5833197,6.4541664,6.4541664,28.266666,3.40E+38,3.40E+38,0,0,0,0,6.4541664,476.4146
4,3,34,7.4836254,8.1875,8.1875,25.416666,3.40E+38,3.40E+38,1.7333333,0,0,0,8.1875,451.28125
5,3,34,11.468105,12.770834,12.770834,40,3.40E+38,3.40E+38,4.5833335,0,0,0,12.770834,384.82294
6,3,34,1.9710808,12.770834,12.770834,40,3.40E+38,3.40E+38,0,0,0,3.58E-07,12.770834,574.8229
7,3,34,10.85228,11.900001,11.900001,40,3.40E+38,3.40E+38,0,0.87083334,0,0,12.770834,574.8229
8,3,34,3.1681814,11.900001,11.900001,44.80258,3.40E+38,3.40E+38,0,0,0,0,11.900001,587.44995
9,3,34,42.71911,13.462501,13.462501,40,3.40E+38,3.40E+38,2.4416666,0.8791667,0,0,14.341667,729.9159
10,3,34,3.7590103,13.462502,13.462502,41.265526,3.40E+38,3.40E+38,0,0,0,4.77E-07,13.462502,564.7937
11,3,34,19.44801,16.13521,16.13521,40,3.40E+38,3.40E+38,3.3685417,0.6958334,0,0,16.831043,676.61005
12,3,34,4.3481236,16.13521,16.13521,39.82141,3.40E+38,3.40E+38,0,0,0,0,16.13521,526.0394
13,3,34,47.080276,10.140626,10.140626,40,3.40E+38,3.40E+38,3.0762498,9.070834,0,0,19.21146,625.3131
14,3,34,10.535714,10.140626,10.140626,38.088123,3.40E+38,3.40E+38,0,0,0,0,10.140626,612.96094
15,3,34,8.747831,12.052502,12.052502,48.346874,3.40E+38,3.40E+38,1.9118749,0,0,9.54E-07,12.052502,585.2387
16,3,34,16.170856,13.7056265,13.7056265,50,3.40E+38,3.40E+38,1.653125,0,0,0,13.7056265,751.26843
17,3,34,6.167531,13.7056265,13.7056265,50,3.40E+38,3.40E+38,0,0,0,0,13.7056265,751.26843
18,3,34,13.349633,12.259793,12.259793,40,3.40E+38,3.40E+38,0,1.4458334,0,0,13.7056265,751.26843
19,3,34,13.476797,11.109794,11.109794,40,3.40E+38,3.40E+38,0,1.1500001,0,0,12.259794,582.23303
20,3,34,11.326215,11.109794,11.109794,37.719166,3.40E+38,3.40E+38,0,0,0,0,11.109794,598.908
21,3,34,13.938275,13.390627,13.390627,40,3.40E+38,3.40E+38,2.2808332,0,0,0,13.390627,565.83594
22,3,34,5.217123,13.390627,13.390627,40,3.40E+38,3.40E+38,0,0,0,0,13.390627,565.83594
23,3,34,13.404573,12.1447935,12.1447935,40,3.40E+38,3.40E+38,0,1.2458335,0,0,13.390627,565.83594
24,3,34,10.094373,12.1447935,12.1447935,39.041668,3.40E+38,3.40E+38,0,0,0,9.54E-07,12.1447935,583.9005
25,3,34,11.766034,13.103127,13.103127,38.64875,3.40E+38,3.40E+38,0.9583333,0,0,0,13.103127,570.00464
26,3,34,15.045029,14.454376,14.454376,40,3.40E+38,3.40E+38,1.3512499,0,0,0,14.454376,550.41156
27,3,34,62.88591,14.454376,14.454376,40,3.40E+38,3.40E+38,0,0,0,0,14.454376,550.41156
28,3,34,14.728283,11.958543,11.958543,40,3.40E+38,3.40E+38,0,2.4958334,0,0,14.454376,550.41156
29,3,34,13.356292,11.958543,11.958543,47.604168,585.25806,3.40E+38,0,0,0,0,11.958543,586.60114
30,3,34,187.69868,20,148.23056,20,3.40E+38,3.40E+38,2.3958333,2.0833335,0,128.23056,22.083334,629.7916
31,3,34,33.07583,20,20,28.519375,198.24673,3.40E+38,0,0,0,0,20,90
32,3,34,83.731735,20,54.618637,20,3.40E+38,3.40E+38,1.480625,1.9655644,0,34.618637,21.965565,251.49933
33,3,34,4.405424,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,3,35,21.64502,8.333333,8.333333,30,3.40E+38,3.40E+38,0,0,0,0,8.333333,449.1667
1,3,35,8.722711,8.020833,8.020833,30,3.40E+38,3.40E+38,0,0.3125,0,0,8.333333,449.1667
2,3,35,8.537482,6.4541664,6.4541664,30,3.40E+38,3.40E+38,0,1.5666666,0,0,8.020833,453.6979
3,3,35,3.5833197,6.4541664,6.4541664,28.266666,3.40E+38,3.40E+38,0,0,0,0,6.4541664,476.4146
4,3,35,7.4836254,8.1875,8.1875,25.416666,3.40E+38,3.40E+38,1.7333333,0,0,0,8.1875,451.28125
5,3,35,11.468105,12.770834,12.770834,40,3.40E+38,3.40E+38,4.5833335,0,0,0,12.770834,384.82294
6,3,35,1.9710808,12.770834,12.770834,40,3.40E+38,3.40E+38,0,0,0,3.58E-07,12.770834,574.8229
7,3,35,10.85228,11.900001,11.900001,40,3.40E+38,3.40E+38,0,0.87083334,0,0,12.770834,574.8229
8,3,35,3.1681814,11.900001,11.900001,44.80258,3.40E+38,3.40E+38,0,0,0,0,11.900001,587.44995
9,3,35,42.71911,13.462501,13.462501,40,3.40E+38,3.40E+38,2.4416666,0.8791667,0,0,14.341667,729.9159
10,3,35,3.7590103,13.462502,13.462502,41.265526,3.40E+38,3.40E+38,0,0,0,4.77E-07,13.462502,564.7937
11,3,35,19.44801,16.13521,16.13521,40,3.40E+38,3.40E+38,3.3685417,0.6958334,0,0,16.831043,676.61005
12,3,35,4.3481236,16.13521,16.13521,39.82141,3.40E+38,3.40E+38,0,0,0,0,16.13521,526.0394
13,3,35,47.080276,10.140626,10.140626,40,3.40E+38,3.40E+38,3.0762498,9.070834,0,0,19.21146,625.3131
14,3,35,10.535714,10.140626,10.140626,38.088123,3.40E+38,3.40E+38,0,0,0,0,10.140626,612.96094
15,3,35,8.747831,12.052502,12.052502,48.346874,3.40E+38,3.40E+38,1.9118749,0,0,9.54E-07,12.052502,585.2387
16,3,35,16.170856,13.7056265,13.7056265,50,3.40E+38,3.40E+38,1.653125,0,0,0,13.7056265,751.26843
17,3,35,6.167531,13.7056265,13.7056265,50,3.40E+38,3.40E+38,0,0,0,0,13.7056265,751.26843
18,3,35,13.349633,12.259793,12.259793,40,3.40E+38,3.40E+38,0,1.4458334,0,0,13.7056265,751.26843
19,3,35,13.476799,11.109793,11.109793,40,3.40E+38,3.40E+38,0,1.1500001,0,9.54E-07,12.259792,582.233
20,3,35,11.326216,11.109793,11.109793,37.719166,3.40E+38,3.40E+38,0,0,0,0,11.109793,598.90796
21,3,35,13.938276,13.390626,13.390626,40,3.40E+38,3.40E+38,2.2808332,0,0,0,13.390626,565.83594
22,3,35,5.217124,13.390626,13.390626,40,3.40E+38,3.40E+38,0,0,0,0,13.390626,565.83594
23,3,35,13.404574,12.144793,12.144793,40,3.40E+38,3.40E+38,0,1.2458334,0,0,13.390626,565.83594
24,3,35,10.094373,12.1447935,12.1447935,39.041668,3.40E+38,3.40E+38,0,0,0,9.54E-07,12.1447935,583.9005
25,3,35,11.766034,13.103127,13.103127,38.64875,3.40E+38,3.40E+38,0.9583333,0,0,0,13.103127,570.00464
26,3,35,15.045029,14.454376,14.454376,40,3.40E+38,3.40E+38,1.3512499,0,0,0,14.454376,550.41156
27,3,35,62.88591,14.454376,14.454376,40,3.40E+38,3.40E+38,0,0,0,0,14.454376,550.41156
28,3,35,14.728283,11.958543,11.958543,40,3.40E+38,3.40E+38,0,2.4958334,0,0,14.454376,550.41156
29,3,35,13.356292,11.958543,11.958543,47.604168,592.98706,3.40E+38,0,0,0,0,11.958543,586.60114
30,3,35,179.96973,20,140.5016,20,3.40E+38,3.40E+38,2.3958333,2.0833335,0,120.5016,22.083334,629.7916
31,3,35,33.07583,20,20,28.519375,198.73167,3.40E+38,0,0,0,0,20,90
32,3,35,83.246796,20,54.133698,20,3.40E+38,3.40E+38,1.480625,1.9655644,0,34.133698,21.965565,251.49933
33,3,35,4.405424,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,3,36,21.64502,8.333333,8.333333,30,3.40E+38,3.40E+38,0,0,0,0,8.333333,449.1667
1,3,36,8.722711,8.020833,8.020833,30,3.40E+38,3.40E+38,0,0.3125,0,0,8.333333,449.1667
2,3,36,8.537482,6.4541664,6.4541664,30,3.40E+38,3.40E+38,0,1.5666666,0,0,8.020833,453.6979
3,3,36,3.5833197,6.4541664,6.4541664,28.266666,3.40E+38,3.40E+38,0,0,0,0,6.4541664,476.4146
4,3,36,7.4836254,8.1875,8.1875,25.416666,3.40E+38,3.40E+38,1.7333333,0,0,0,8.1875,451.28125
5,3,36,11.468105,12.770834,12.770834,40,3.40E+38,3.40E+38,4.5833335,0,0,0,12.770834,384.82294
6,3,36,1.9710808,12.770834,12.770834,40,3.40E+38,3.40E+38,0,0,0,3.58E-07,12.770834,574.8229
7,3,36,10.85228,11.900001,11.900001,40,3.40E+38,3.40E+38,0,0.87083334,0,0,12.770834,574.8229
8,3,36,3.1681814,11.900001,11.900001,44.80258,3.40E+38,3.40E+38,0,0,0,0,11.900001,587.44995
9,3,36,42.71911,13.462501,13.462501,40,3.40E+38,3.40E+38,2.4416666,0.8791667,0,0,14.341667,729.9159
10,3,36,3.7590103,13.462502,13.462502,41.265526,3.40E+38,3.40E+38,0,0,0,4.77E-07,13.462502,564.7937
11,3,36,19.44801,16.13521,16.13521,40,3.40E+38,3.40E+38,3.3685417,0.6958334,0,0,16.831043,676.61005
12,3,36,4.3481236,16.13521,16.13521,39.82141,3.40E+38,3.40E+38,0,0,0,0,16.13521,526.0394
13,3,36,47.080276,10.140626,10.140626,40,3.40E+38,3.40E+38,3.0762498,9.070834,0,0,19.21146,625.3131
14,3,36,10.535714,10.140626,10.140626,38.088123,3.40E+38,3.40E+38,0,0,0,0,10.140626,612.96094
15,3,36,8.747831,12.052502,12.052502,48.346874,3.40E+38,3.40E+38,1.9118749,0,0,9.54E-07,12.052502,585.2387
16,3,36,16.170856,13.7056265,13.7056265,50,3.40E+38,3.40E+38,1.653125,0,0,0,13.7056265,751.26843
17,3,36,6.167531,13.7056265,13.7056265,50,3.40E+38,3.40E+38,0,0,0,0,13.7056265,751.26843
18,3,36,13.349633,12.259793,12.259793,40,3.40E+38,3.40E+38,0,1.4458334,0,0,13.7056265,751.26843
19,3,36,13.476797,11.109794,11.109794,40,3.40E+38,3.40E+38,0,1.1500001,0,0,12.259794,582.23303
20,3,36,11.326215,11.109794,11.109794,37.719166,3.40E+38,3.40E+38,0,0,0,0,11.109794,598.908
21,3,36,13.938275,13.390627,13.390627,40,3.40E+38,3.40E+38,2.2808332,0,0,0,13.390627,565.83594
22,3,36,5.217123,13.390627,13.390627,40,3.40E+38,3.40E+38,0,0,0,0,13.390627,565.83594
23,3,36,13.404573,12.1447935,12.1447935,40,3.40E+38,3.40E+38,0,1.2458335,0,0,13.390627,565.83594
24,3,36,10.094372,12.144794,12.144794,39.041668,3.40E+38,3.40E+38,0,0,0,0,12.144794,583.9005
25,3,36,11.766033,13.1031275,13.1031275,38.64875,3.40E+38,3.40E+38,0.9583333,0,0,0,13.1031275,570.00464
26,3,36,15.045028,14.454377,14.454377,40,3.40E+38,3.40E+38,1.3512499,0,0,0,14.454377,550.41156
27,3,36,62.88591,14.454377,14.454377,40,3.40E+38,3.40E+38,0,0,0,0,14.454377,550.41156
28,3,36,14.728282,11.958544,11.958544,40,3.40E+38,3.40E+38,0,2.4958336,0,0,14.454377,550.41156
29,3,36,13.356291,11.958544,11.958544,47.604168,600.716,3.40E+38,0,0,0,0,11.958544,586.60114
30,3,36,172.24077,20,132.77264,20,3.40E+38,3.40E+38,2.3958333,2.0833335,0,112.772644,22.083334,629.7916
31,3,36,33.07583,20,20,28.519375,199.21661,3.40E+38,0,0,0,0,20,90
32,3,36,82.761856,20,53.648758,20,3.40E+38,3.40E+38,1.480625,1.9655644,0,33.648758,21.965565,251.49933
33,3,36,4.405424,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,3,37,21.64502,8.333333,8.333333,30,3.40E+38,3.40E+38,0,0,0,0,8.333333,449.1667
1,3,37,8.722711,8.020833,8.020833,30,3.40E+38,3.40E+38,0,0.3125,0,0,8.333333,449.1667
2,3,37,8.537482,6.4541664,6.4541664,30,3.40E+38,3.40E+38,0,1.5666666,0,0,8.020833,453.6979
3,3,37,3.5833197,6.4541664,6.4541664,28.266666,3.40E+38,3.40E+38,0,0,0,0,6.4541664,476.4146
4,3,37,7.4836254,8.1875,8.1875,25.416666,3.40E+38,3.40E+38,1.7333333,0,0,0,8.1875,451.28125
5,3,37,11.468105,12.770834,12.770834,40,3.40E+38,3.40E+38,4.5833335,0,0,0,12.770834,384.82294
6,3,37,1.9710808,12.770834,12.770834,40,3.40E+38,3.40E+38,0,0,0,3.58E-07,12.770834,574.8229
7,3,37,10.85228,11.900001,11.900001,40,3.40E+38,3.40E+38,0,0.87083334,0,0,12.770834,574.8229
8,3,37,3.1681814,11.900001,11.900001,44.80258,3.40E+38,3.40E+38,0,0,0,0,11.900001,587.44995
9,3,37,42.71911,13.462501,13.462501,40,3.40E+38,3.40E+38,2.4416666,0.8791667,0,0,14.341667,729.9159
10,3,37,3.7590103,13.462502,13.462502,41.265526,3.40E+38,3.40E+38,0,0,0,4.77E-07,13.462502,564.7937
11,3,37,19.44801,16.13521,16.13521,40,3.40E+38,3.40E+38,3.3685417,0.6958334,0,0,16.831043,676.61005
12,3,37,4.3481236,16.13521,16.13521,39.82141,3.40E+38,3.40E+38,0,0,0,0,16.13521,526.0394
13,3,37,47.080276,10.140626,10.140626,40,3.40E+38,3.40E+38,3.0762498,9.070834,0,0,19.21146,625.3131
14,3,37,10.535714,10.140626,10.140626,38.088123,3.40E+38,3.40E+38,0,0,0,0,10.140626,612.96094
15,3,37,8.747831,12.052502,12.052502,48.346874,3.40E+38,3.40E+38,1.9118749,0,0,9.54E-07,12.052502,585.2387
16,3,37,16.170856,13.7056265,13.7056265,50,3.40E+38,3.40E+38,1.653125,0,0,0,13.7056265,751.26843
17,3,37,6.167531,13.7056265,13.7056265,50,3.40E+38,3.40E+38,0,0,0,0,13.7056265,751.26843
18,3,37,13.349633,12.259793,12.259793,40,3.40E+38,3.40E+38,0,1.4458334,0,0,13.7056265,751.26843
19,3,37,13.476799,11.109793,11.109793,40,3.40E+38,3.40E+38,0,1.1500001,0,9.54E-07,12.259792,582.233
20,3,37,11.326216,11.109793,11.109793,37.719166,3.40E+38,3.40E+38,0,0,0,0,11.109793,598.90796
21,3,37,13.938276,13.390626,13.390626,40,3.40E+38,3.40E+38,2.2808332,0,0,0,13.390626,565.83594
22,3,37,5.217124,13.390626,13.390626,40,3.40E+38,3.40E+38,0,0,0,0,13.390626,565.83594
23,3,37,13.404574,12.144793,12.144793,40,3.40E+38,3.40E+38,0,1.2458334,0,0,13.390626,565.83594
24,3,37,10.094372,12.144793,12.144793,39.041668,3.40E+38,3.40E+38,0,0,0,0,12.144793,583.9005
25,3,37,11.766033,13.103126,13.103126,38.64875,3.40E+38,3.40E+38,0.9583333,0,0,0,13.103126,570.00464
26,3,37,15.045028,14.454375,14.454375,40,3.40E+38,3.40E+38,1.3512499,0,0,0,14.454375,550.4115
27,3,37,62.88591,14.454375,14.454375,40,3.40E+38,3.40E+38,0,0,0,0,14.454375,550.4115
28,3,37,14.728282,11.958542,11.958542,40,3.40E+38,3.40E+38,0,2.4958334,0,0,14.454375,550.4115
29,3,37,13.356291,11.958542,11.958542,47.604168,608.44495,3.40E+38,0,0,0,0,11.958542,586.6011
30,3,37,164.51181,20,125.043686,20,3.40E+38,3.40E+38,2.3958333,2.0833333,0,105.043686,22.083334,629.7916
31,3,37,33.07583,20,20,28.519375,199.70155,3.40E+38,0,0,0,0,20,90
32,3,37,82.27692,20,53.16382,20,3.40E+38,3.40E+38,1.480625,1.9655644,0,33.16382,21.965565,251.49933
33,3,37,4.405424,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,3,38,21.64502,8.333333,8.333333,30,3.40E+38,3.40E+38,0,0,0,0,8.333333,449.1667
1,3,38,8.722711,8.020833,8.020833,30,3.40E+38,3.40E+38,0,0.3125,0,0,8.333333,449.1667
2,3,38,8.537482,6.4541664,6.4541664,30,3.40E+38,3.40E+38,0,1.5666666,0,0,8.020833,453.6979
3,3,38,3.5833197,6.4541664,6.4541664,28.266666,3.40E+38,3.40E+38,0,0,0,0,6.4541664,476.4146
4,3,38,7.4836254,8.1875,8.1875,25.416666,3.40E+38,3.40E+38,1.7333333,0,0,0,8.1875,451.28125
5,3,38,11.468105,12.770834,12.770834,40,3.40E+38,3.40E+38,4.5833335,0,0,0,12.770834,384.82294
6,3,38,1.9710808,12.770834,12.770834,40,3.40E+38,3.40E+38,0,0,0,3.58E-07,12.770834,574.8229
7,3,38,10.85228,11.900001,11.900001,40,3.40E+38,3.40E+38,0,0.87083334,0,0,12.770834,574.8229
8,3,38,3.1681814,11.900001,11.900001,44.80258,3.40E+38,3.40E+38,0,0,0,0,11.900001,587.44995
9,3,38,42.71911,13.462501,13.462501,40,3.40E+38,3.40E+38,2.4416666,0.8791667,0,0,14.341667,729.9159
10,3,38,3.7590103,13.462502,13.462502,41.265526,3.40E+38,3.40E+38,0,0,0,4.77E-07,13.462502,564.7937
11,3,38,19.44801,16.13521,16.13521,40,3.40E+38,3.40E+38,3.3685417,0.6958334,0,0,16.831043,676.61005
12,3,38,4.3481236,16.13521,16.13521,39.82141,3.40E+38,3.40E+38,0,0,0,0,16.13521,526.0394
13,3,38,47.080276,10.140626,10.140626,40,3.40E+38,3.40E+38,3.0762498,9.070834,0,0,19.21146,625.3131
14,3,38,10.535714,10.140626,10.140626,38.088123,3.40E+38,3.40E+38,0,0,0,0,10.140626,612.96094
15,3,38,8.747831,12.052502,12.052502,48.346874,3.40E+38,3.40E+38,1.9118749,0,0,9.54E-07,12.052502,585.2387
16,3,38,16.170856,13.7056265,13.7056265,50,3.40E+38,3.40E+38,1.653125,0,0,0,13.7056265,751.26843
17,3,38,6.167531,13.7056265,13.7056265,50,3.40E+38,3.40E+38,0,0,0,0,13.7056265,751.26843
18,3,38,13.349633,12.259793,12.259793,40,3.40E+38,3.40E+38,0,1.4458334,0,0,13.7056265,751.26843
19,3,38,13.476797,11.109794,11.109794,40,3.40E+38,3.40E+38,0,1.1500001,0,0,12.259794,582.23303
20,3,38,11.326215,11.109794,11.109794,37.719166,3.40E+38,3.40E+38,0,0,0,0,11.109794,598.908
21,3,38,13.938275,13.390627,13.390627,40,3.40E+38,3.40E+38,2.2808332,0,0,0,13.390627,565.83594
22,3,38,5.217123,13.390627,13.390627,40,3.40E+38,3.40E+38,0,0,0,0,13.390627,565.83594
23,3,38,13.404573,12.1447935,12.1447935,40,3.40E+38,3.40E+38,0,1.2458335,0,0,13.390627,565.83594
24,3,38,10.094373,12.1447935,12.1447935,39.041668,3.40E+38,3.40E+38,0,0,0,9.54E-07,12.1447935,583.9005
25,3,38,11.766034,13.103127,13.103127,38.64875,3.40E+38,3.40E+38,0.9583333,0,0,0,13.103127,570.00464
26,3,38,15.045029,14.454376,14.454376,40,3.40E+38,3.40E+38,1.3512499,0,0,0,14.454376,550.41156
27,3,38,62.88591,14.454376,14.454376,40,3.40E+38,3.40E+38,0,0,0,0,14.454376,550.41156
28,3,38,14.728283,11.958543,11.958543,40,3.40E+38,3.40E+38,0,2.4958334,0,0,14.454376,550.41156
29,3,38,13.356292,11.958543,11.958543,47.604168,616.17395,3.40E+38,0,0,0,0,11.958543,586.60114
30,3,38,156.78285,20,117.31473,20,3.40E+38,3.40E+38,2.3958333,2.0833335,0,97.31473,22.083334,629.7916
31,3,38,33.07583,20,20,28.519375,200.1865,3.40E+38,0,0,0,0,20,90
32,3,38,81.79198,20,52.67888,20,3.40E+38,3.40E+38,1.480625,1.9655644,0,32.67888,21.965565,251.49933
33,3,38,4.405424,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,3,39,21.64502,8.333333,8.333333,30,3.40E+38,3.40E+38,0,0,0,0,8.333333,449.1667
1,3,39,8.722711,8.020833,8.020833,30,3.40E+38,3.40E+38,0,0.3125,0,0,8.333333,449.1667
2,3,39,8.537482,6.4541664,6.4541664,30,3.40E+38,3.40E+38,0,1.5666666,0,0,8.020833,453.6979
3,3,39,3.5833197,6.4541664,6.4541664,28.266666,3.40E+38,3.40E+38,0,0,0,0,6.4541664,476.4146
4,3,39,7.4836254,8.1875,8.1875,25.416666,3.40E+38,3.40E+38,1.7333333,0,0,0,8.1875,451.28125
5,3,39,11.468105,12.770834,12.770834,40,3.40E+38,3.40E+38,4.5833335,0,0,0,12.770834,384.82294
6,3,39,1.9710808,12.770834,12.770834,40,3.40E+38,3.40E+38,0,0,0,3.58E-07,12.770834,574.8229
7,3,39,10.85228,11.900001,11.900001,40,3.40E+38,3.40E+38,0,0.87083334,0,0,12.770834,574.8229
8,3,39,3.1681814,11.900001,11.900001,44.80258,3.40E+38,3.40E+38,0,0,0,0,11.900001,587.44995
9,3,39,42.71911,13.462501,13.462501,40,3.40E+38,3.40E+38,2.4416666,0.8791667,0,0,14.341667,729.9159
10,3,39,3.7590103,13.462502,13.462502,41.265526,3.40E+38,3.40E+38,0,0,0,4.77E-07,13.462502,564.7937
11,3,39,19.44801,16.13521,16.13521,40,3.40E+38,3.40E+38,3.3685417,0.6958334,0,0,16.831043,676.61005
12,3,39,4.3481236,16.13521,16.13521,39.82141,3.40E+38,3.40E+38,0,0,0,0,16.13521,526.0394
13,3,39,47.080276,10.140626,10.140626,40,3.40E+38,3.40E+38,3.0762498,9.070834,0,0,19.21146,625.3131
