Seg,Period,Step ,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,Sf,KQ
1,1,9,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,9,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,9,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,9,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,9,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,9,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,9,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,9,7.904747,25.333336,25.333336,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,25.333336,186.69565
9,1,9,23.565834,24.208336,24.208336,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333336,186.69565
10,1,9,100.269455,24.208336,24.208336,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208336,203.71738
0,1,10,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,10,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,10,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,10,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,10,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,10,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,10,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,10,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,10,7.904749,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,2.38E-06,25.333334,186.69562
9,1,10,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69562
10,1,10,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71735
0,1,11,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,11,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,11,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,11,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,11,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,11,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,11,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,11,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,11,7.904745,25.333338,25.333338,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333338,186.69565
9,1,11,23.565836,24.208338,24.208338,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333338,186.69565
10,1,11,100.269455,24.208338,24.208338,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208338,203.71738
0,1,12,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,12,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,12,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,12,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,12,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,12,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,12,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,12,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,12,7.904745,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333334,186.69559
9,1,12,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69559
10,1,12,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71733
0,1,13,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,13,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,13,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,13,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,13,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,13,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,13,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,13,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,13,7.904747,25.333336,25.333336,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,25.333336,186.69565
9,1,13,23.565834,24.208336,24.208336,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333336,186.69565
10,1,13,100.269455,24.208336,24.208336,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208336,203.71738
0,1,14,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,14,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,14,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,14,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,14,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,14,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,14,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,14,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,14,7.904749,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,2.38E-06,25.333334,186.69562
9,1,14,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69562
10,1,14,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71735
0,1,15,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,15,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,15,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,15,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,15,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,15,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,15,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,15,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,15,7.904745,25.333338,25.333338,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333338,186.69565
9,1,15,23.565836,24.208338,24.208338,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333338,186.69565
10,1,15,100.269455,24.208338,24.208338,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208338,203.71738
0,1,16,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,16,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,16,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,16,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,16,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,16,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,16,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,16,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,16,7.904745,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333334,186.69559
9,1,16,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69559
10,1,16,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71733
0,1,17,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,17,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,17,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,17,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,17,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,17,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,17,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,17,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,17,7.904747,25.333336,25.333336,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,25.333336,186.69565
9,1,17,23.565834,24.208336,24.208336,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333336,186.69565
10,1,17,100.269455,24.208336,24.208336,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208336,203.71738
0,1,18,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,18,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,18,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,18,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,18,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,18,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,18,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,18,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,18,7.904749,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,2.38E-06,25.333334,186.69562
9,1,18,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69562
10,1,18,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71735
0,1,19,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,19,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,19,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,19,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,19,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,19,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,19,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,19,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,19,7.904745,25.333338,25.333338,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333338,186.69565
9,1,19,23.565836,24.208338,24.208338,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333338,186.69565
10,1,19,100.269455,24.208338,24.208338,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208338,203.71738
0,1,20,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,20,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,20,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,20,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,20,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,20,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,20,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,20,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,20,7.904745,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333334,186.69559
9,1,20,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69559
10,1,20,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71733
0,1,21,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,21,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,21,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,21,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,21,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,21,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,21,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,21,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,21,7.904747,25.333336,25.333336,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,25.333336,186.69565
9,1,21,23.565834,24.208336,24.208336,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333336,186.69565
10,1,21,100.269455,24.208336,24.208336,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208336,203.71738
0,1,22,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,22,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,22,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,22,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,22,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,22,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,22,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,22,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,22,7.904749,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,2.38E-06,25.333334,186.69562
9,1,22,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69562
10,1,22,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71735
0,1,23,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,23,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,23,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,23,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,23,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,23,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,23,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,23,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,23,7.904745,25.333338,25.333338,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333338,186.69565
9,1,23,23.565836,24.208338,24.208338,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333338,186.69565
10,1,23,100.269455,24.208338,24.208338,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208338,203.71738
0,1,24,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,24,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,24,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,24,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,24,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,24,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,24,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,24,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,24,7.904745,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333334,186.69559
9,1,24,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69559
10,1,24,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71733
0,1,25,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,25,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,25,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,25,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,25,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,25,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,25,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,25,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,25,7.904747,25.333336,25.333336,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,25.333336,186.69565
9,1,25,23.565834,24.208336,24.208336,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333336,186.69565
10,1,25,100.269455,24.208336,24.208336,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208336,203.71738
0,1,26,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,26,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,26,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,26,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,26,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,26,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,26,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,26,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,26,7.904749,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,2.38E-06,25.333334,186.69562
9,1,26,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69562
10,1,26,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71735
0,1,27,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,27,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,27,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,27,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,27,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,27,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,27,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,27,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,27,7.904745,25.333338,25.333338,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333338,186.69565
9,1,27,23.565836,24.208338,24.208338,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333338,186.69565
10,1,27,100.269455,24.208338,24.208338,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208338,203.71738
0,1,28,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,28,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,28,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,28,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,28,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,28,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,28,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,28,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,28,7.904745,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333334,186.69559
9,1,28,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69559
10,1,28,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71733
0,1,29,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,29,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,29,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,29,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,29,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,29,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,29,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,29,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,29,7.904747,25.333336,25.333336,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,25.333336,186.69565
9,1,29,23.565834,24.208336,24.208336,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333336,186.69565
10,1,29,100.269455,24.208336,24.208336,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208336,203.71738
0,1,30,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,30,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,30,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,30,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,30,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
